transition_date,year,month,time_period,person_id,age_group,gender,race,judicial_district,prior_length_of_incarceration,state_code
2021-06-19,2021,6,months_0_6,0005961202,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-07,2021,6,months_0_6,0007734871,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-07,2021,6,months_0_6,0000214121,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-12,2021,6,months_0_6,0004548861,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-21,2021,6,months_0_6,0001415755,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-23,2021,6,months_0_6,0001005850,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-27,2021,6,months_0_6,0003882107,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-28,2021,6,months_0_6,0005395258,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-14,2021,6,months_0_6,0005263054,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-25,2021,6,months_0_6,0001328638,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-03,2021,6,months_0_6,0000531748,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-02,2021,6,months_0_6,0002797294,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-06,2021,6,months_0_6,0005352228,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-07,2021,6,months_0_6,0002636894,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-18,2021,6,months_0_6,0000462068,30-34,MALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-13,2021,6,months_0_6,0005927712,30-34,MALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-02,2021,6,months_0_6,0007527991,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-25,2021,6,months_0_6,0003858583,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-22,2021,6,months_0_6,0007310915,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-14,2021,6,months_0_6,0008649025,30-34,MALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-27,2021,6,months_0_6,0000525098,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-02,2021,6,months_0_6,0004041056,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-21,2021,6,months_0_6,0001671322,30-34,MALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-13,2021,6,months_0_6,0003828895,30-34,MALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-25,2021,6,months_0_6,0007272538,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-21,2021,6,months_0_6,0002031327,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-11,2021,6,months_0_6,0005405980,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-12,2021,6,months_0_6,0002345055,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-22,2021,6,months_0_6,0001537458,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2021-06-24,2021,6,months_0_6,0003357283,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2021-06-22,2021,6,months_0_6,0005556151,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2021-06-19,2021,6,months_0_6,0007110598,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2021-06-04,2021,6,months_0_6,0002728958,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-01,2021,6,months_0_6,0008950524,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-05,2021,6,months_0_6,0001419607,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-21,2021,6,months_0_6,0005105917,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-05,2021,6,months_0_6,0002557280,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-19,2021,6,months_0_6,0001536909,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-08,2021,6,months_0_6,0000902476,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-28,2021,6,months_0_6,0001389038,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-05,2021,6,months_0_6,0007261838,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-21,2021,6,months_0_6,0004780545,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-10,2021,6,months_0_6,0007945894,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-05,2021,6,months_0_6,0008550156,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-16,2021,6,months_0_6,0001791861,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-24,2021,6,months_0_6,0003861368,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-16,2021,6,months_0_6,0002973348,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-24,2021,6,months_0_6,0002613950,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-12,2021,6,months_0_6,0008814619,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-04,2021,6,months_0_6,0000380631,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-26,2021,6,months_0_6,0007490044,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-14,2021,6,months_0_6,0005182483,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-05,2021,6,months_0_6,0009088065,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-26,2021,6,months_0_6,0005895722,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-08,2021,6,months_0_6,0004140561,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-05,2021,6,months_0_6,0008119051,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2021-06-14,2021,6,months_0_6,0005814209,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2021-06-19,2021,6,months_0_6,0001440505,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-25,2021,6,months_0_6,0001415357,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-22,2021,6,months_0_6,0001863816,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-16,2021,6,months_0_6,0009709745,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-20,2021,6,months_0_6,0001496286,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-26,2021,6,months_0_6,0007901433,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-11,2021,6,months_0_6,0009624408,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-04,2021,6,months_0_6,0000753388,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-08,2021,6,months_0_6,0000566035,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-05,2021,6,months_0_6,0008520917,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-11,2021,6,months_0_6,0002579932,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-04,2021,6,months_0_6,0007693919,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-10,2021,6,months_0_6,0005367747,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2021-06-26,2021,6,months_0_6,0009214897,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2021-06-01,2021,6,months_0_6,0004391244,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-28,2021,6,months_0_6,0009120518,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-22,2021,6,months_0_6,0006018936,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-10,2021,6,months_0_6,0007018065,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-11,2021,6,months_0_6,0003088474,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-24,2021,6,months_0_6,0002611031,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-05,2021,6,months_0_6,0000038007,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2021-06-01,2021,6,months_0_6,0009867062,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-15,2021,6,months_0_6,0006816525,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-14,2021,6,months_0_6,0002901947,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-17,2021,6,months_0_6,0002210216,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-07,2021,6,months_0_6,0005126493,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-09,2021,6,months_0_6,0002607693,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-03,2021,6,months_0_6,0006536037,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-10,2021,6,months_0_6,0008449247,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-25,2021,6,months_0_6,0002681895,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-04,2021,6,months_0_6,0002580890,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-13,2021,6,months_0_6,0002456968,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-24,2021,6,months_0_6,0003830417,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-13,2021,6,months_0_6,0002155138,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-01,2021,6,months_0_6,0008132865,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-19,2021,6,months_0_6,0005277316,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-24,2021,6,months_0_6,0008577269,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-13,2021,6,months_0_6,0002813865,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-22,2021,6,months_0_6,0001078584,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-02,2021,6,months_0_6,0004612945,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-05,2021,6,months_0_6,0006526185,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-10,2021,6,months_0_6,0001807469,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-10,2021,6,months_0_6,0003830292,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-16,2021,6,months_0_6,0009971383,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-19,2021,6,months_0_6,0006489395,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-05,2021,6,months_0_6,0005737187,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-26,2021,6,months_0_6,0005461031,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-20,2021,6,months_0_6,0006431533,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2021-06-28,2021,6,months_0_6,0007212592,60+,MALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2021-06-09,2021,6,months_0_6,0001609179,60+,MALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2021-06-18,2021,6,months_0_6,0005472969,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_1,12,US_OZ
2021-06-05,2021,6,months_0_6,0001608215,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2021-06-21,2021,6,months_0_6,0004483086,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2021-06-17,2021,6,months_0_6,0008814613,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-27,2021,6,months_0_6,0007831366,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-11,2021,6,months_0_6,0008385535,60+,MALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-16,2021,6,months_0_6,0009972976,60+,MALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-01,2021,6,months_0_6,0003939494,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-04,2021,6,months_0_6,0006302367,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-05,2021,6,months_0_6,0005631033,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-09,2021,6,months_0_6,0000198528,60+,MALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-24,2021,6,months_0_6,0001908427,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-02,2021,6,months_0_6,0009598826,60+,MALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-02,2021,6,months_0_6,0003467849,60+,MALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-13,2021,6,months_0_6,0006175395,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-22,2021,6,months_0_6,0005362389,60+,MALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-07,2021,6,months_0_6,0007462343,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-12,2021,6,months_0_6,0005573193,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-27,2021,6,months_0_6,0003917076,60+,MALE,WHITE,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-14,2021,6,months_0_6,0006306546,60+,MALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-22,2021,6,months_0_6,0001539510,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2021-06-05,2021,6,months_0_6,0009042383,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2021-06-27,2021,6,months_0_6,0003143776,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2021-06-16,2021,6,months_0_6,0008523169,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2021-06-15,2021,6,months_0_6,0006005284,60+,MALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2021-06-13,2021,6,months_0_6,0004755658,60+,MALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2021-06-27,2021,6,months_0_6,0005991912,60+,MALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-23,2021,6,months_0_6,0008500379,60+,MALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-13,2021,6,months_0_6,0001887199,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-17,2021,6,months_0_6,0004201763,60+,MALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-19,2021,6,months_0_6,0000767460,60+,MALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-02,2021,6,months_0_6,0009927411,60+,MALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-15,2021,6,months_0_6,0006091613,60+,MALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-08,2021,6,months_0_6,0009586415,60+,MALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-22,2021,6,months_0_6,0009483682,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-09,2021,6,months_0_6,0008578127,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-25,2021,6,months_0_6,0009337506,60+,MALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-21,2021,6,months_0_6,0002401042,60+,MALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-12,2021,6,months_0_6,0001810257,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2021-06-25,2021,6,months_0_6,0008311843,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2021-06-24,2021,6,months_0_6,0003129713,60+,MALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-03,2021,6,months_0_6,0001860378,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-07,2021,6,months_0_6,0004915301,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-27,2021,6,months_0_6,0004592317,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2021-06-16,2021,6,months_0_6,0008215601,60+,MALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-10,2021,6,months_0_6,0006296439,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-05,2021,6,months_0_6,0009192251,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-06,2021,6,months_0_6,0008697345,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2021-06-01,2021,6,months_0_6,0002438636,60+,MALE,WHITE,JUDICIAL_DISTRICT_4,24,US_OZ
2021-06-18,2021,6,months_0_6,0009490411,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-17,2021,6,months_0_6,0008444246,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-21,2021,6,months_0_6,0005923311,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-07,2021,6,months_0_6,0005473299,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2021-06-11,2021,6,months_0_6,0006789218,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-10,2021,6,months_0_6,0003276979,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-07,2021,6,months_0_6,0001480066,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-10,2021,6,months_0_6,0005917012,60+,MALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-15,2021,6,months_0_6,0004146940,60+,MALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2021-06-20,2021,6,months_0_6,0003102854,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-19,2021,6,months_0_6,0008268276,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-23,2021,6,months_0_6,0006571465,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-20,2021,6,months_0_6,0005381701,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-14,2021,6,months_0_6,0003794770,60+,MALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-08,2021,6,months_0_6,0007357988,60+,MALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2021-06-02,2021,6,months_0_6,0001119498,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-13,2021,6,months_0_6,0001512797,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-15,2021,6,months_0_6,0005866222,60+,MALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2021-06-04,2021,6,months_0_6,0007488684,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-25,2021,6,months_0_6,0005922902,60+,MALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-06,2021,6,months_0_6,0002536075,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-17,2021,6,months_0_6,0001327606,60+,MALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2021-06-24,2021,6,months_0_6,0002620807,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2021-06-21,2021,6,months_0_6,0006324121,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2021-06-26,2021,6,months_0_6,0005623133,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,6,US_OZ
2021-06-25,2021,6,months_0_6,0000330101,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2021-06-16,2021,6,months_0_6,0003903351,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-26,2021,6,months_0_6,0002333477,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2021-06-23,2021,6,months_0_6,0009579477,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-20,2021,6,months_0_6,0005390326,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-09,2021,6,months_0_6,0001958898,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-11,2021,6,months_0_6,0008225003,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2021-06-08,2021,6,months_0_6,0005793311,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-05,2021,6,months_0_6,0009557748,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-23,2021,6,months_0_6,0004266505,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-16,2021,6,months_0_6,0003690696,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-03,2021,6,months_0_6,0003565870,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2021-06-21,2021,6,months_0_6,0007675276,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-26,2021,6,months_0_6,0002053873,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-28,2021,6,months_0_6,0002574598,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-01,2021,6,months_0_6,0003594633,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-05,2021,6,months_0_6,0000349344,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2021-06-24,2021,6,months_0_6,0003059493,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-17,2021,6,months_0_6,0006608311,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2021-06-11,2021,6,months_0_6,0008972687,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-24,2021,6,months_0_6,0000975186,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-07,2021,6,months_0_6,0002571185,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-05,2021,6,months_0_6,0008297084,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-09,2021,6,months_0_6,0000752425,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2021-06-17,2021,6,months_0_6,0001456895,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_2,24,US_OZ
2021-06-16,2021,6,months_0_6,0000146445,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2021-06-24,2021,6,months_0_6,0007481993,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2021-06-06,2021,6,months_0_6,0007176078,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-13,2021,6,months_0_6,0005927795,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-02,2021,6,months_0_6,0007628895,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-09,2021,6,months_0_6,0001356525,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-06,2021,6,months_0_6,0009349005,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2021-06-17,2021,6,months_0_6,0003071535,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-22,2021,6,months_0_6,0008511628,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-27,2021,6,months_0_6,0008498670,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2021-06-08,2021,6,months_0_6,0000210221,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-23,2021,6,months_0_6,0006102467,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-08,2021,6,months_0_6,0002420414,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2021-06-26,2021,6,months_0_6,0002200658,60+,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-01,2021,6,months_0_6,0009640879,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-09,2021,6,months_0_6,0003337305,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2021-06-14,2021,6,months_0_6,0001548619,60+,FEMALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2021-06-23,2021,6,months_0_6,0005977085,60+,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
